backbone,layer_depth,sae_arch,saebench_status,proxy_loss_recovered,proxy_mse_reduction_vs_zero,proxy_mean_l0,proxy_dead_fraction,proxy_absorption_fraction,proxy_label_purity_top20,core_mean_l0,core_mean_l1,core_mse,core_mse_loss_recovered_vs_zero,core_explained_variance,core_explained_variance_legacy,core_cossim,core_l2_ratio,sparse_probe_f1_backbone,sparse_probe_f1_sae_latents,sparse_probe_f1_sae_topk,sparse_probe_f1_backbone_weighted,sparse_probe_f1_sae_latents_weighted,sparse_probe_f1_sae_topk_weighted,sparse_probe_f1_backbone_core_classes,sparse_probe_f1_sae_latents_core_classes,sparse_probe_num_classes,sparse_probe_num_images,sparse_probe_num_train_images,sparse_probe_top_k,sparse_probe_split,sparse_probe_landforms_only,sparse_probe_min_per_class_report,sparse_probe_eval_splits,sparse_probe_supp_f1_backbone,sparse_probe_supp_f1_sae_latents,sparse_probe_supp_f1_sae_topk,sparse_probe_supp_f1_backbone_weighted,sparse_probe_supp_f1_sae_latents_weighted,sparse_probe_supp_f1_sae_topk_weighted,sparse_probe_supp_f1_backbone_core_classes,sparse_probe_supp_f1_sae_latents_core_classes,sparse_probe_supp_num_classes,sparse_probe_supp_num_images,sparse_probe_supp_num_train_images,sparse_probe_supp_top_k,sparse_probe_supp_split,sparse_probe_supp_landforms_only,sparse_probe_supp_min_per_class_report,sparse_probe_supp_eval_splits
satmae_pp,middle,topk,core+sparse+proxy+official_test311+supp_val_test,1.0009517108967547,0.8888637825193881,40.0,0.5390625,0.7317,0.4938559322033898,40.0,114.69414520263672,0.13480153679847717,0.8888614978750656,0.8644809722900391,0.781001627445221,0.8867180943489075,0.8861579895019531,0.6343679820735008,0.6920223379267024,0.509926745941447,0.6589428991704235,0.7247664223757454,0.5844800586974608,0.6431287250384023,0.7158398201059304,7.0,311.0,11039.0,40.0,official_test,True,20.0,test,0.6300746782740584,0.6867478932190557,0.3902123077203146,0.7513600236500273,0.7775518966433007,0.5328679265440328,0.6300746782740584,0.6867478932190557,7.0,4049.0,11039.0,40.0,val_test,True,20.0,"val,test"
