backbone,layer_depth,sae_arch,saebench_status,proxy_loss_recovered,proxy_mse_reduction_vs_zero,proxy_mean_l0,proxy_dead_fraction,proxy_absorption_fraction,proxy_label_purity_top20,core_mean_l0,core_mean_l1,core_mse,core_mse_loss_recovered_vs_zero,core_explained_variance,core_explained_variance_legacy,core_cossim,core_l2_ratio,sparse_probe_f1_backbone,sparse_probe_f1_sae_latents,sparse_probe_f1_sae_topk,sparse_probe_f1_backbone_weighted,sparse_probe_f1_sae_latents_weighted,sparse_probe_f1_sae_topk_weighted,sparse_probe_f1_backbone_core_classes,sparse_probe_f1_sae_latents_core_classes,sparse_probe_num_classes,sparse_probe_num_images,sparse_probe_num_train_images,sparse_probe_top_k,sparse_probe_split,sparse_probe_landforms_only,sparse_probe_min_per_class_report,sparse_probe_eval_splits,sparse_probe_supp_f1_backbone,sparse_probe_supp_f1_sae_latents,sparse_probe_supp_f1_sae_topk,sparse_probe_supp_f1_backbone_weighted,sparse_probe_supp_f1_sae_latents_weighted,sparse_probe_supp_f1_sae_topk_weighted,sparse_probe_supp_f1_backbone_core_classes,sparse_probe_supp_f1_sae_latents_core_classes,sparse_probe_supp_num_classes,sparse_probe_supp_num_images,sparse_probe_supp_num_train_images,sparse_probe_supp_top_k,sparse_probe_supp_split,sparse_probe_supp_landforms_only,sparse_probe_supp_min_per_class_report,sparse_probe_supp_eval_splits
dinov3_sat493m,late,matryoshka,core+sparse+proxy+official_test311+supp_val_test,0.9732025800474904,0.7177944353269213,40.0,0.349609375,0.7511,0.581281247615742,40.0,119.36395263671875,0.31664448976516724,0.7177703915493254,0.6855951547622681,0.6652623414993286,0.821372389793396,0.8326601386070251,0.8225017594233106,0.7497481839312284,0.546573264844583,0.8920810687134977,0.8265329424319483,0.5902389945463696,0.9121649890725522,0.7914121633860726,7.0,311.0,11039.0,40.0,official_test,True,20.0,test,0.7435546269950819,0.7708815826934828,0.46411839621555295,0.8604743442876479,0.8516989566442382,0.6190677555733224,0.7435546269950819,0.7708815826934828,7.0,4049.0,11039.0,40.0,val_test,True,20.0,"val,test"
