backbone,layer_depth,sae_arch,saebench_status,proxy_loss_recovered,proxy_mse_reduction_vs_zero,proxy_mean_l0,proxy_dead_fraction,proxy_absorption_fraction,proxy_label_purity_top20,core_mean_l0,core_mean_l1,core_mse,core_mse_loss_recovered_vs_zero,core_explained_variance,core_explained_variance_legacy,core_cossim,core_l2_ratio,sparse_probe_f1_backbone,sparse_probe_f1_sae_latents,sparse_probe_f1_sae_topk,sparse_probe_f1_backbone_weighted,sparse_probe_f1_sae_latents_weighted,sparse_probe_f1_sae_topk_weighted,sparse_probe_f1_backbone_core_classes,sparse_probe_f1_sae_latents_core_classes,sparse_probe_num_classes,sparse_probe_num_images,sparse_probe_num_train_images,sparse_probe_top_k,sparse_probe_split,sparse_probe_landforms_only,sparse_probe_min_per_class_report,sparse_probe_eval_splits,sparse_probe_supp_f1_backbone,sparse_probe_supp_f1_sae_latents,sparse_probe_supp_f1_sae_topk,sparse_probe_supp_f1_backbone_weighted,sparse_probe_supp_f1_sae_latents_weighted,sparse_probe_supp_f1_sae_topk_weighted,sparse_probe_supp_f1_backbone_core_classes,sparse_probe_supp_f1_sae_latents_core_classes,sparse_probe_supp_num_classes,sparse_probe_supp_num_images,sparse_probe_supp_num_train_images,sparse_probe_supp_top_k,sparse_probe_supp_split,sparse_probe_supp_landforms_only,sparse_probe_supp_min_per_class_report,sparse_probe_supp_eval_splits
mars_orbital_vit,middle,topk,core+sparse+proxy+official_test311+supp_val_test,0.9629579367555048,0.8014441877166745,40.0,0.1484375,0.8947,0.603440366972477,40.0,108.43903350830078,0.2197505235671997,0.8012678787659253,0.7797681093215942,0.7583074569702148,0.8790804147720337,0.8801088333129883,0.7846117235044996,0.7304490333708651,0.5171839970309358,0.8437734743089226,0.8160847450008739,0.5569293202331788,0.8593259781236906,0.7953840646758674,7.0,311.0,11039.0,40.0,official_test,True,20.0,test,0.703677203583327,0.7203210124251196,0.49128464671437655,0.8493285936139207,0.8670738015574723,0.6386432804366093,0.703677203583327,0.7203210124251196,7.0,4049.0,11039.0,40.0,val_test,True,20.0,"val,test"
