backbone,layer_depth,sae_arch,saebench_status,proxy_loss_recovered,proxy_mse_reduction_vs_zero,proxy_mean_l0,proxy_dead_fraction,proxy_absorption_fraction,proxy_label_purity_top20,core_mean_l0,core_mean_l1,core_mse,core_mse_loss_recovered_vs_zero,core_explained_variance,core_explained_variance_legacy,core_cossim,core_l2_ratio,sparse_probe_f1_backbone,sparse_probe_f1_sae_latents,sparse_probe_f1_sae_topk,sparse_probe_f1_backbone_weighted,sparse_probe_f1_sae_latents_weighted,sparse_probe_f1_sae_topk_weighted,sparse_probe_f1_backbone_core_classes,sparse_probe_f1_sae_latents_core_classes,sparse_probe_num_classes,sparse_probe_num_images,sparse_probe_num_train_images,sparse_probe_top_k,sparse_probe_split,sparse_probe_landforms_only,sparse_probe_min_per_class_report,sparse_probe_eval_splits,sparse_probe_supp_f1_backbone,sparse_probe_supp_f1_sae_latents,sparse_probe_supp_f1_sae_topk,sparse_probe_supp_f1_backbone_weighted,sparse_probe_supp_f1_sae_latents_weighted,sparse_probe_supp_f1_sae_topk_weighted,sparse_probe_supp_f1_backbone_core_classes,sparse_probe_supp_f1_sae_latents_core_classes,sparse_probe_supp_num_classes,sparse_probe_supp_num_images,sparse_probe_supp_num_train_images,sparse_probe_supp_top_k,sparse_probe_supp_split,sparse_probe_supp_landforms_only,sparse_probe_supp_min_per_class_report,sparse_probe_supp_eval_splits
dinov3_sat493m,middle,topk,core+sparse+proxy+official_test311+supp_val_test,1.0276549741903311,0.7381206387596352,40.0,0.279296875,0.8386,0.4862466124661247,40.0,119.14146423339844,0.3066229522228241,0.7381120318663279,0.698854923248291,0.6606543064117432,0.8209089040756226,0.8210417628288269,0.6532912874317905,0.7047983549842366,0.41328336915324193,0.7347603715884358,0.7672599264229084,0.5099745436188083,0.727675355006943,0.7581462684065027,7.0,311.0,11039.0,40.0,official_test,True,20.0,test,0.6682448624637374,0.770043974896692,0.40823848675763014,0.7828259233201065,0.8553747913186717,0.5898135824318054,0.6682448624637374,0.770043974896692,7.0,4049.0,11039.0,40.0,val_test,True,20.0,"val,test"
